Iteration,Elapsed_eBPF_NP
1507,31979
1508,32197
1509,31465
1510,32491
1511,31129
1512,32060
1513,31072
1514,32308
1515,32381
1516,32422
1517,32462
1518,31909
1519,32157
1520,31902
1521,31946
1522,32364
1523,32258
1524,32274
1525,32248
1526,32294
1527,32429
1528,32439
1529,32193
1530,31847
1531,32216
1532,32105
1533,32884
1534,32309
1535,31862
1536,34048
1537,32406
1538,32250
1539,31851
1540,31915
1541,31781
1542,32258
1543,31793
1544,32672
1545,32641
1546,37618
1547,41999
1548,44916
1549,46224
1550,44846
1551,42214
1552,42677
1553,34961
1554,34479
1555,31064
1556,30678
1557,30001
1558,29887
1559,29660
1560,30030
1561,29537
1562,29814
1563,33055
1564,30464
1565,30590
1566,34876
1567,29080
1568,27677
1569,27090
1570,27161
1571,41989
1572,37925
1573,36414
1574,36177
1575,37322
1576,38408
1577,38464
1578,34308
1579,32137
1580,28938
1581,27907
1582,39562
1583,42116
1584,44765
1585,44040
1586,48445
1587,33657
1588,29966
1589,29196
1590,27914
1591,27128
1592,32421
1593,30766
1594,31587
1595,30372
1596,32035
1597,32283
1598,31606
1599,31862
1600,31917
1601,32232
1602,31815
1603,31026
1604,32197
1605,31153
1606,31414
1607,31342
1608,31599
1609,32055
1610,31847
1611,32109
1612,32173
1613,31838
1614,31147
1615,31057
1616,31789
1617,31937
1618,30926
1619,31576
1620,32253
1621,31327
1622,31725
1623,31190
1624,31204
1625,31996
1626,31803
1627,31625
1628,31475
1629,31123
1630,31624
1631,31757
1632,29447
1633,31679
1634,29433
1635,32038
1636,31406
1637,31215
1638,30626
1639,30781
1640,31844
1641,32456
1642,31970
1643,31894
1644,31195
1645,31599
1646,31889
1647,32071
1648,30631
1649,31542
1650,31897
1651,31432
1652,31799
1653,31055
1654,31100
1655,31538
1656,31345
1657,32055
1658,32222
1659,31619
1660,31945
1661,31568
1662,30960
1663,31781
1664,31828
1665,31407
1666,31712
1667,31966
1668,46892
1669,32034
1670,31329
1671,31615
1672,31524
1673,31623
1674,31663
1675,31351
1676,31215
1677,32048
1678,31501
1679,31897
1680,31308
1681,32029
1682,31508
1683,31312
1684,31053
1685,31131
1686,32191
1687,31175
1688,31251
1689,31485
1690,31471
1691,31794
1692,31430
1693,30983
1694,31571
1695,31046
1696,31673
1697,33530
1698,31344
1699,33131
1700,31642
1701,32226
1702,32154
1703,30982
1704,30881
1705,33705
1706,32609
1707,31906
1708,31503
1709,32438
1710,31367
1711,31082
1712,31701
1713,32150
1714,31553
1715,31621
1716,31674
1717,31178
1718,31307
1719,31062
1720,30880
1721,32587
1722,32594
1723,31576
1724,31812
1725,31299
1726,31571
1727,30978
1728,32000
1729,32593
1730,32239
1731,31682
1732,31306
1733,31950
1734,31841
1735,31212
1736,31139
1737,32456
1738,32724
1739,31583
1740,31309
1741,30815
1742,31262
1743,33019
1744,31954
1745,32197
1746,31990
1747,31747
1748,33952
1749,31619
1750,31969
1751,31860
1752,32169
1753,32266
1754,32269
1755,31621
1756,31681
1757,31525
1758,31670
1759,31663
1760,31319
1761,31795
1762,31401
1763,31695
1764,31318
1765,31028
1766,31753
1767,31577
1768,32184
1769,31931
1770,31752
1771,30942
1772,31494
1773,30957
1774,32725
1775,40030
1776,31230
1777,30915
1778,30930
1779,30591
1780,31847
1781,31444
1782,33158
1783,32344
1784,32333
1785,35276
1786,33379
1787,33505
1788,32952
1789,32173
1790,32358
1791,32367
1792,32263
1793,32161
1794,32896
1795,31959
1796,32667
1797,32636
1798,34149
1799,39345
1800,31376
1801,34446
1802,34161
1803,34114
1804,34345
1805,39801
1806,33899
1807,31680
1808,30896
1809,30952
1810,30631
1811,36922
1812,30753
1813,30723
1814,30486
1815,30092
1816,29987
1817,29778
1818,30269
1819,30364
1820,30478
1821,30068
1822,29792
1823,29422
1824,29753
1825,29597
1826,29371
1827,29780
1828,29832
1829,29662
1830,29334
1831,29321
1832,30090
1833,30392
1834,30327
1835,30006
1836,29614
1837,29762
1838,29937
1839,29998
1840,29951
1841,30129
1842,29820
1843,35074
1844,28645
1845,28014
1846,27249
1847,27235
1848,27126
1849,26816
1850,27118
1851,27353
1852,27041
1853,27010
1854,26882
1855,26423
1856,26471
1857,26794
1858,27231
1859,26635
1860,26784
1861,27489
1862,26901
1863,27065
1864,27611
1865,27107
1866,27642
1867,32162
1868,32428
1869,31918
1870,39430
1871,32072
1872,32184
1873,32793
1874,33338
1875,31979
1876,41285
1877,31933
1878,29054
1879,40813
1880,37622
1881,29178
1882,28213
1883,27107
1884,27214
1885,27244
1886,27141
1887,26940
1888,26960
1889,27320
1890,27078
1891,26470
1892,26217
1893,26896
1894,26504
1895,26412
1896,26414
1897,26599
1898,26756
1899,26553
1900,26642
1901,26581
1902,26667
1903,26304
1904,26491
1905,42811
1906,39872
1907,31979
1908,31614
1909,31552
1910,31607
1911,31363
1912,30897
1913,30701
1914,31059
1915,31018
1916,30799
1917,32039
1918,31401
1919,31345
1920,31356
1921,31498
1922,31101
1923,31368
1924,31230
1925,31029
1926,31711
1927,31711
1928,31778
1929,31669
1930,32375
1931,39644
1932,31337
1933,31297
1934,31170
1935,31134
1936,31231
1937,30935
1938,30901
1939,30871
1940,32050
1941,31115
1942,31262
1943,31508
1944,30967
1945,30820
1946,31344
1947,31696
1948,30260
1949,29481
1950,41389
1951,40295
1952,40864
1953,40679
1954,40284
1955,40970
1956,40976
1957,41483
1958,40094
1959,41590
1960,40682
1961,41686
1962,40816
1963,41541
1964,40171
1965,41907
1966,40608
1967,41776
1968,40906
1969,41048
1970,40794
1971,41173
1972,48004
1973,41773
1974,41024
1975,39978
1976,41151
1977,41177
1978,41601
1979,39868
1980,41323
1981,39932
1982,41788
1983,39674
1984,41132
1985,40211
1986,41610
1987,39975
1988,41523
1989,39929
1990,41054
1991,39550
1992,41368
1993,39723
1994,41510
1995,40068
1996,41830
1997,41484
1998,42112
1999,39886
2000,41277
2001,40215
2002,41546
2003,39826
2004,41357
2005,40000
2006,41803
2007,39868
2008,41506
2009,39574
2010,41279
2011,40334
2012,42328
2013,40737
2014,41605
2015,39690
2016,41418
2017,39813
2018,41443
2019,40111
2020,41813
2021,40264
2022,41897
2023,41125
2024,41684
2025,40042
2026,39371
2027,39372
2028,40573
2029,39286
2030,41403
2031,39439
2032,41227
2033,40045
2034,39341
2035,40310
2036,40365
2037,39468
2038,41195
2039,40375
2040,41602
2041,39981
2042,41349
2043,39648
2044,41656
2045,40343
2046,41732
2047,40919
2048,41212
2049,40010
2050,39732
2051,39849
2052,40398
2053,39858
2054,40650
2055,40107
2056,41864
2057,39839
2058,41133
2059,39976
2060,41668
2061,39867
2062,41398
2063,39856
2064,41074
2065,40419
2066,40991
2067,39792
2068,40871
2069,40024
2070,41457
2071,45338
2072,41886
2073,40007
2074,41496
2075,40334
2076,32966
2077,31676
2078,31174
2079,30672
2080,32130
2081,32206
2082,33249
2083,31447
2084,32441
2085,32354
2086,30531
2087,32344
2088,30741
2089,31223
2090,30752
2091,32500
2092,30619
2093,34908
2094,33596
2095,36326
2096,29910
2097,29322
2098,31319
2099,30079
2100,29171
2101,51854
2102,31146
2103,30044
2104,29759
2105,30234
2106,29861
2107,30394
2108,29933
2109,29520
2110,29937
2111,29696
2112,29282
2113,28856
2114,29995
2115,30076
2116,28905
2117,28391
2118,29961
2119,29586
2120,28693
2121,28950
2122,29768
2123,29368
2124,32188
2125,30909
2126,32477
2127,31634
2128,32556
2129,32746
2130,32725
2131,32023
2132,32272
2133,32313
2134,33699
2135,33129
2136,32415
2137,32913
2138,32236
2139,33016
2140,33446
2141,31460
2142,33053
2143,32478
2144,33978
2145,33594
2146,33511
2147,32344
2148,33034
2149,32800
2150,31782
2151,32213
2152,31254
2153,33015
2154,32384
2155,32213
2156,32392
2157,32142
2158,33086
2159,31482
2160,32957
2161,32512
2162,32515
2163,32819
2164,33189
2165,33316
2166,32979
2167,33231
2168,33005
2169,32970
2170,33171
2171,33275
2172,32633
2173,32275
2174,32236
2175,32591
2176,32341
2177,31772
2178,32536
2179,32997
2180,32704
2181,32106
2182,31438
2183,32879
2184,32098
2185,32868
2186,32490
2187,32575
2188,32759
2189,32870
2190,32599
2191,31823
2192,33013
2193,32785
2194,32967
2195,33781
2196,33108
2197,33431
2198,31682
2199,32604
2200,32103
2201,33069
2202,32398
2203,32690
2204,33047
2205,32154
2206,33339
2207,31642
2208,32800
2209,32935
2210,32728
2211,32693
2212,33160
2213,32497
2214,32410
2215,32734
2216,31997
2217,32811
2218,32197
2219,32285
2220,32782
2221,31259
2222,32608
2223,31396
2224,31830
2225,32908
2226,39701
2227,32988
2228,32250
2229,32758
2230,31224
2231,32691
2232,31727
2233,32759
2234,32061
2235,32728
2236,33209
2237,31696
2238,32967
2239,31668
2240,33259
2241,33165
2242,33039
2243,33531
2244,31499
2245,32082
2246,31428
2247,32846
2248,32108
2249,33626
2250,32096
2251,35223
2252,37674
2253,32940
2254,30560
2255,32208
2256,30839
2257,51335
2258,33015
2259,30341
2260,30687
2261,32586
2262,30735
2263,33078
2264,31691
2265,32177
2266,31574
2267,32447
2268,31470
2269,32060
2270,31751
2271,31079
2272,31808
2273,30719
2274,32475
2275,30328
2276,32147
2277,30868
2278,30974
2279,30323
2280,36377
2281,31422
2282,30460
2283,30411
2284,30400
2285,30044
2286,30431
2287,36575
2288,40521
2289,33724
2290,33378
2291,32285
2292,31992
2293,32011
2294,31599
2295,35584
2296,32153
2297,32586
2298,31979
2299,31660
2300,32365
2301,31942
2302,32778
2303,32451
2304,40349
2305,37986
2306,40524
2307,38594
2308,42121
2309,38791
2310,38985
2311,38728
2312,38999
2313,38208
2314,38548
2315,39627
2316,41286
2317,40723
2318,39050
2319,36492
2320,45677
2321,43852
2322,42245
2323,47175
2324,34894
2325,33053
2326,32292
2327,31898
2328,32985
2329,41654
2330,32455
2331,33037
2332,34502
2333,29645
2334,28116
2335,46383
2336,41948
2337,43186
2338,33697
2339,30503
2340,41322
2341,32786
2342,33836
2343,33701
2344,31563
2345,33139
2346,31994
2347,32429
2348,31465
2349,32752
2350,32503
2351,31284
2352,32456
2353,31375
2354,32355
2355,32114
2356,32334
2357,31750
2358,32408
2359,32189
2360,32431
2361,31728
2362,32441
2363,32043
2364,32509
2365,31814
2366,33112
2367,32535
2368,32498
2369,32358
2370,31353
2371,32487
2372,31232
2373,31707
2374,32647
2375,32651
2376,32274
2377,32579
2378,31148
2379,32567
2380,31367
2381,32692
2382,31729
2383,32438
2384,32099
2385,32603
2386,32352
2387,31954
2388,32555
2389,31834
2390,35185
2391,31416
2392,32798
2393,31647
2394,32443
2395,32025
2396,32204
2397,32596
2398,32103
2399,32373
2400,32261
2401,32481
2402,31469
2403,32425
2404,33874
2405,37381
2406,33134
2407,30671
2408,32746
2409,31306
2410,32840
2411,30881
2412,32693
2413,31769
2414,32500
2415,31768
2416,32647
2417,31844
2418,32262
2419,31881
2420,31832
2421,32053
2422,31339
2423,32156
2424,32038
2425,32074
2426,32684
2427,31855
2428,32572
2429,31385
2430,32527
2431,31557
2432,32839
2433,31409
2434,32296
2435,33803
2436,33172
2437,31935
2438,31774
2439,32038
2440,31264
2441,31765
2442,31353
2443,32129
2444,32887
2445,32244
2446,32927
2447,31388
2448,32575
2449,31611
2450,32290
2451,32274
2452,32208
2453,31847
2454,31631
2455,32535
2456,31208
2457,32396
2458,32542
2459,32509
2460,31362
2461,32519
2462,32404
2463,35425
2464,32513
2465,31492
2466,31819
2467,32438
2468,32476
2469,32355
2470,32590
2471,31274
2472,32988
2473,31449
2474,32363
2475,31957
2476,31895
2477,31230
2478,32535
2479,32365
2480,31102
2481,32936
2482,32127
2483,32185
2484,31997
2485,32180
2486,32509
2487,31999
2488,31728
2489,31104
2490,32059
2491,30697
2492,32230
2493,32125
