Iteration,Elapsed_eBPF_NP
248,30304
249,29731
250,30147
251,30209
252,31094
253,31121
254,30518
255,40941
256,42892
257,33569
258,31381
259,31558
260,30494
261,30941
262,30939
263,30381
264,28883
265,27891
266,28566
267,28096
268,30705
269,29675
270,31233
271,29508
272,29278
273,29525
274,29827
275,29556
276,28846
277,29493
278,29163
279,29625
280,28846
281,29006
282,28477
283,29580
284,28490
285,30084
286,28706
287,28889
288,28704
289,29023
290,29227
291,29952
292,30155
293,29465
294,28921
295,29255
296,29345
297,30095
298,29329
299,28579
300,28436
301,29249
302,28935
303,28340
304,28541
305,30356
306,29475
307,28555
308,29347
309,29957
310,28948
311,28932
312,28558
313,30401
314,29484
315,27811
316,27678
317,27268
318,26840
319,26842
320,27552
321,27443
322,27052
323,27537
324,27334
325,27327
326,27207
327,27185
328,26746
329,26984
330,27238
331,27328
332,27264
333,26737
334,26758
335,27469
336,27765
337,27084
338,27214
339,27449
340,26907
341,26601
342,26691
343,26598
344,26273
345,30296
346,28379
347,27805
348,27426
349,27393
350,27756
351,27521
352,27382
353,27356
354,27170
355,27241
356,26787
357,27134
358,26906
359,27126
360,27103
361,27165
362,27171
363,27161
364,27084
365,27049
366,26945
367,26415
368,27022
369,27521
370,27937
371,27321
372,27197
373,26671
374,27115
375,27150
376,27403
377,27168
378,26637
379,26451
380,26817
381,26808
382,27181
383,27441
384,27629
385,27552
386,27223
387,34996
388,28924
389,27782
390,27488
391,28118
392,26744
393,26690
394,27608
395,27183
396,27160
397,27020
398,26865
399,27001
400,26970
401,27307
402,27516
403,27439
404,26839
405,26720
406,26900
407,26843
408,37014
409,35069
410,34450
411,33937
412,32914
413,34940
414,34101
415,34490
416,32117
417,31038
418,30137
419,32312
420,31421
421,30820
422,45801
423,33970
424,33685
425,42103
426,45779
427,35424
428,37499
429,37438
430,34519
431,34015
432,33861
433,33451
434,33780
435,33516
436,33326
437,35744
438,33522
439,33413
440,32383
441,32769
442,31950
443,32537
444,32865
445,32165
446,32797
447,32116
448,32080
449,32599
450,34610
451,32802
452,32383
453,31817
454,32290
455,32272
456,31642
457,34084
458,33058
459,33230
460,32703
461,31890
462,33131
463,34903
464,33074
465,41774
466,33819
467,32422
468,31518
469,32125
470,31637
471,31379
472,31622
473,31377
474,33540
475,31645
476,31587
477,31220
478,31136
479,32245
480,31390
481,31500
482,31615
483,31688
484,31421
485,31655
486,33258
487,33550
488,34807
489,32558
490,33946
491,33071
492,32678
493,33895
494,32978
495,32041
496,31235
497,31980
498,31513
499,31611
500,31490
501,31548
502,31755
503,31745
504,31272
505,31845
506,31300
507,30992
508,31649
509,31778
510,31936
511,32232
512,33450
513,31729
514,31334
515,32541
516,31635
517,32933
518,31369
519,31720
520,31353
521,32566
522,31825
523,31112
524,31744
525,31600
526,31566
527,31841
528,31684
529,31399
530,31609
531,31842
532,31277
533,31884
534,31405
535,31637
536,31172
537,32352
538,31231
539,31063
540,32289
541,32096
542,31889
543,31356
544,33085
545,32540
546,32475
547,31797
548,31809
549,31742
550,31006
551,31317
552,31364
553,31069
554,32079
555,31514
556,31219
557,31497
558,31425
559,31921
560,31484
561,31193
562,31380
563,31498
564,31101
565,31905
566,33221
567,31468
568,31512
569,31552
570,39637
571,31335
572,31326
573,31919
574,40314
575,39117
576,31636
577,31952
578,31325
579,31585
580,31427
581,31352
582,31805
583,31722
584,31666
585,31869
586,31433
587,31791
588,32131
589,31091
590,31408
591,31988
592,31618
593,33125
594,33610
595,34016
596,32546
597,33277
598,34741
599,33379
600,32623
601,35726
602,32854
603,32677
604,32862
605,32549
606,31776
607,33311
608,32367
609,32353
610,32497
611,34954
612,32520
613,32227
614,32196
615,32603
616,31621
617,32020
618,32178
619,32520
620,32839
621,34532
622,32724
623,33237
624,32200
625,31554
626,32710
627,32258
628,35934
629,33439
630,32894
631,32641
632,31473
633,32065
634,31825
635,32921
636,32995
637,32105
638,34731
639,33609
640,35501
641,31909
642,32286
643,31765
644,31835
645,32777
646,32793
647,32437
648,33090
649,33213
650,33186
651,32816
652,32542
653,33003
654,33079
655,32714
656,32581
657,43640
658,38924
659,37458
660,37373
661,38210
662,38714
663,39005
664,44490
665,34093
666,29508
667,28523
668,45004
669,43705
670,46692
671,42699
672,41087
673,43193
674,41333
675,39869
676,39252
677,42127
678,40142
679,39955
680,41654
681,41305
682,40309
683,41695
684,40856
685,39922
686,41231
687,40991
688,39473
689,41031
690,40713
691,39550
692,41799
693,42105
694,40117
695,40370
696,35320
697,40764
698,33369
699,33712
700,36000
701,35046
702,34074
703,34299
704,34890
705,34226
706,34535
707,36718
708,34582
709,34955
710,34632
711,34317
712,34449
713,32136
714,35178
715,33833
716,34456
717,34319
718,34393
719,33799
720,32548
721,32911
722,37614
723,34160
724,34041
725,34779
726,34562
727,33535
728,33735
729,33408
730,34146
731,34321
732,34025
733,34371
734,34399
735,34623
736,34248
737,34455
738,35077
739,34455
740,34419
741,34962
742,33964
743,34827
744,34780
745,34306
746,34598
747,34104
748,34868
749,35023
750,34435
751,34733
752,34410
753,36649
754,35319
755,33268
756,32811
757,32389
758,32035
759,32254
760,31928
761,31538
762,31663
763,31437
764,32377
765,31975
766,31246
767,31748
768,31625
769,31435
770,31372
771,31527
772,31075
773,31588
774,31324
775,32114
776,31613
777,31596
778,31931
779,31969
780,31382
781,33925
782,31361
783,32335
784,31668
785,31210
786,31757
787,32041
788,32145
789,31418
790,31654
791,31317
792,31249
793,31348
794,31435
795,31370
796,31969
797,32147
798,31648
799,31266
800,31465
801,31462
802,31598
803,31836
804,32056
805,31490
806,31515
807,31430
808,32285
809,32103
810,32091
811,31549
812,31864
813,32214
814,31592
815,31910
816,31258
817,31383
818,32261
819,31727
820,34504
821,34687
822,31953
823,32551
824,31550
825,31218
826,31694
827,31596
828,31391
829,32064
830,32091
831,31614
832,31320
833,31091
834,31971
835,31735
836,31682
837,32317
838,34401
839,31620
840,31696
841,31300
842,31334
843,31243
844,33660
845,32036
846,31449
847,31253
848,31372
849,31410
850,31904
851,31425
852,31685
853,31819
854,31715
855,31351
856,31633
857,31416
858,31613
859,31492
860,31541
861,31686
862,31520
863,32202
864,31206
865,31718
866,31936
867,31512
868,31908
869,31874
870,31572
871,31623
872,31438
873,31193
874,31443
875,32306
876,31609
877,31101
878,30679
879,30592
880,30516
881,30760
882,30437
883,30163
884,30632
885,32513
886,30996
887,30652
888,32433
889,32511
890,33318
891,33076
892,32226
893,32482
894,31549
895,31897
896,32247
897,40811
898,33021
899,32372
900,34914
901,33581
902,31540
903,33128
904,39723
905,34694
906,38951
907,42159
908,32563
909,31472
910,31525
911,31116
912,31435
913,31057
914,31051
915,30970
916,30881
917,30855
918,30842
919,30993
920,30993
921,30675
922,30941
923,30807
924,30686
925,30527
926,30530
927,30754
928,30611
929,30559
930,30357
931,30672
932,30875
933,31178
934,30494
935,30788
936,30803
937,31035
938,31242
939,30340
940,30293
941,30704
942,30763
943,30498
944,30187
945,30722
946,30831
947,30418
948,30600
949,30581
950,36252
951,34841
952,39167
953,38750
954,35156
955,34358
956,34839
957,34402
958,34546
959,34742
960,34891
961,33942
962,35039
963,34967
964,34187
965,33748
966,34566
967,34238
968,38895
969,33204
970,32111
971,31557
972,31821
973,32406
974,31465
975,31872
976,31867
977,31159
978,32181
979,31922
980,31645
981,31657
982,31577
983,31822
984,32094
985,31683
986,31696
987,31240
988,31352
989,31954
990,31117
991,31269
992,32142
993,30925
994,30762
995,31223
996,31032
997,31111
998,32492
999,31409
1000,31158
1001,32202
1002,31621
1003,33963
1004,32756
1005,36336
1006,31877
1007,32394
1008,31635
1009,31430
1010,31320
1011,31542
1012,30811
1013,31451
1014,31415
1015,30525
1016,30286
1017,30964
1018,31140
1019,31193
1020,31675
1021,30887
1022,30741
1023,31103
1024,30710
1025,30875
1026,30906
1027,30853
1028,31517
1029,30833
1030,31452
1031,30872
1032,30529
1033,30604
1034,31158
1035,30748
1036,30742
1037,31070
1038,30797
1039,30668
1040,31027
1041,30323
1042,31026
1043,30521
1044,30623
1045,30562
1046,30556
1047,30666
1048,30430
1049,30591
1050,30320
1051,30807
1052,30379
1053,30295
1054,30688
1055,30539
1056,30408
1057,30773
1058,36986
1059,31124
1060,31161
1061,30510
1062,30899
1063,30556
1064,31323
1065,30379
1066,30991
1067,31152
1068,30318
1069,30412
1070,30722
1071,30589
1072,30659
1073,32445
1074,30564
1075,30287
1076,35560
1077,34213
1078,37389
1079,30391
1080,31173
1081,31437
1082,31117
1083,30457
1084,31189
1085,30764
1086,30693
1087,30673
1088,30130
1089,32003
1090,30955
1091,31064
1092,31052
1093,30233
1094,30834
1095,30632
1096,30917
1097,30420
1098,30535
1099,30237
1100,30377
1101,31197
1102,30330
1103,30463
1104,30554
1105,30739
1106,30720
1107,30148
1108,30392
1109,30302
1110,30436
1111,30221
1112,31135
1113,30249
1114,30448
1115,30967
1116,30578
1117,30633
1118,30936
1119,30448
1120,32127
1121,30895
1122,30304
1123,30657
1124,30583
1125,30963
1126,37041
1127,36690
1128,38831
1129,38525
1130,38854
1131,38443
1132,38870
1133,38801
1134,37629
1135,36560
1136,44351
1137,39738
1138,37443
1139,37305
1140,36638
1141,39051
1142,38709
1143,42851
1144,40288
1145,32991
1146,34614
1147,43481
1148,35408
1149,39560
1150,35126
1151,38799
1152,42069
1153,31988
1154,31826
1155,31112
1156,30608
1157,31423
1158,31087
1159,30592
1160,30455
1161,30542
1162,30766
1163,30332
1164,30686
1165,30362
1166,29915
1167,30353
1168,31009
1169,30113
1170,30314
1171,30670
1172,30310
1173,30239
1174,30475
1175,30337
1176,30265
1177,30325
1178,30511
1179,29771
1180,31857
1181,30892
1182,30276
1183,30145
1184,30035
1185,30887
1186,30543
1187,30103
1188,31675
1189,30872
1190,30551
1191,30794
1192,30307
1193,30412
1194,30535
1195,30085
1196,30254
1197,30278
1198,30466
1199,30303
1200,29986
1201,30868
1202,33231
1203,33399
1204,30448
1205,33330
1206,33799
1207,30473
1208,30801
1209,30449
1210,37712
1211,33203
1212,31474
1213,31044
1214,30292
1215,30851
1216,31042
1217,30196
1218,30753
1219,30989
1220,30675
1221,31003
1222,30892
1223,30824
1224,30871
1225,30628
1226,30287
1227,30297
1228,30638
1229,30795
1230,30476
1231,30467
1232,30366
1233,30184
1234,30625
1235,30779
1236,30302
1237,30079
1238,30867
1239,30361
1240,30590
1241,31844
1242,31352
1243,40296
1244,38785
1245,37926
1246,36574
1247,37130
1248,37616
1249,38139
1250,38411
1251,37709
1252,38767
1253,38406
1254,38076
1255,36406
1256,33013
1257,32256
1258,31370
1259,31572
1260,31633
1261,31682
1262,32615
1263,31864
1264,32225
1265,31784
1266,31753
1267,32432
1268,31640
1269,31598
1270,32198
1271,31838
1272,38595
1273,31077
1274,30703
1275,30690
1276,30221
1277,30469
1278,30128
1279,30845
1280,30550
1281,30726
1282,30541
1283,30486
1284,30548
1285,30306
1286,30553
1287,30775
1288,30890
1289,30545
1290,30534
1291,30950
1292,30626
1293,30582
1294,30810
1295,30677
1296,30532
1297,30724
1298,30412
1299,30350
1300,30584
1301,30713
1302,37123
1303,30820
1304,30758
1305,30044
1306,30278
1307,30349
1308,30901
1309,30591
1310,31089
1311,30911
1312,30871
1313,30863
1314,30672
1315,30421
1316,30019
1317,30219
1318,31141
1319,30606
1320,29707
1321,30965
1322,30346
1323,30164
1324,30639
1325,30067
1326,30688
1327,30514
1328,30806
1329,30568
1330,30031
1331,31278
1332,30606
1333,36204
1334,31202
1335,30821
1336,31505
1337,30484
1338,30520
1339,30672
1340,30088
1341,30393
1342,30549
1343,29848
1344,30477
1345,32581
1346,38084
1347,35610
1348,36302
1349,35282
1350,38704
1351,35871
1352,34759
1353,34201
1354,34417
1355,35087
1356,34780
1357,34671
1358,35173
1359,34675
1360,34505
1361,34834
1362,34170
1363,33836
1364,33667
1365,32978
1366,37572
1367,34072
1368,34643
1369,34522
1370,34103
1371,33469
1372,32472
1373,30534
1374,30105
1375,42905
1376,38549
1377,37597
1378,36815
1379,36722
1380,38621
1381,38561
1382,35082
1383,43381
1384,33003
1385,31980
1386,33984
1387,40819
1388,33638
1389,44106
1390,40476
1391,38656
1392,35626
1393,40091
1394,35492
1395,36824
1396,37870
1397,35893
1398,37041
1399,35600
1400,36404
1401,37990
1402,36222
1403,35845
1404,37952
1405,36161
1406,36456
1407,35955
1408,37024
1409,38559
1410,36165
1411,35821
1412,35305
1413,36807
1414,36324
1415,36667
1416,36317
1417,35929
1418,37367
1419,37316
1420,36924
1421,36104
1422,37329
1423,35929
1424,36511
1425,38162
1426,36265
1427,37479
1428,35782
1429,36476
1430,36945
1431,36469
1432,35600
1433,36126
1434,36932
1435,36094
1436,36474
1437,36233
1438,36119
1439,38924
1440,35669
1441,37304
1442,38754
1443,35591
1444,36153
1445,35822
1446,35894
1447,35996
1448,36809
1449,36782
1450,37137
1451,35234
1452,36141
1453,36295
1454,35898
1455,36727
1456,35815
1457,34413
1458,35734
1459,36129
1460,34503
1461,36224
1462,38061
1463,38657
1464,36401
1465,36666
1466,36458
1467,36203
1468,35549
1469,35533
1470,36513
1471,36488
1472,36242
1473,36193
1474,36198
1475,36163
1476,36790
1477,36358
1478,37386
1479,35882
1480,37842
1481,34756
1482,35943
1483,36346
1484,35764
1485,36347
1486,36268
1487,35877
1488,44585
1489,37132
1490,37549
1491,36046
1492,36180
1493,35848
1494,36861
1495,35154
1496,35979
1497,35653
1498,36409
1499,37500
1500,36758
1501,36509
1502,36191
1503,36283
1504,36326
1505,36470
1506,36407
1507,36266
1508,36464
1509,35664
1510,36305
1511,36444
1512,38588
1513,36150
1514,36383
1515,36301
1516,36755
1517,37774
1518,36954
1519,36274
1520,36583
1521,32396
1522,36525
1523,36224
1524,35859
1525,36531
1526,36853
1527,36967
1528,36489
1529,35808
1530,37313
1531,36691
1532,37081
1533,36144
1534,35806
1535,35780
1536,35641
1537,35536
1538,37719
1539,35287
1540,36512
1541,36203
1542,36173
1543,35761
1544,36872
1545,38640
1546,35612
1547,35559
1548,34780
1549,35517
1550,35421
1551,36595
1552,36079
1553,35779
1554,35939
1555,35745
1556,35673
1557,36280
1558,36269
1559,35846
1560,37550
1561,35317
1562,37831
1563,38662
1564,35852
1565,35500
1566,35422
1567,35253
1568,36318
1569,35569
1570,36041
1571,36486
1572,36100
1573,34806
1574,35846
1575,35836
1576,36395
1577,36166
1578,36205
1579,35756
1580,36727
1581,36020
1582,36494
1583,35717
1584,36143
1585,38525
1586,36062
1587,36411
1588,36618
1589,35700
1590,38922
1591,39080
1592,37054
1593,37439
1594,38996
1595,35745
1596,36085
1597,36338
1598,36206
1599,36948
1600,35640
1601,35240
1602,36050
1603,36027
1604,36193
1605,36594
1606,39028
1607,38919
1608,38306
1609,38344
1610,38175
1611,38775
1612,36651
1613,37896
1614,37745
1615,32252
1616,38446
1617,37046
1618,38604
1619,37869
1620,38560
1621,38240
1622,38932
1623,38914
1624,35789
1625,35390
1626,37461
1627,37670
1628,39023
1629,31874
1630,33065
1631,32824
1632,32651
1633,32117
1634,32281
1635,32490
1636,38112
1637,32500
1638,37573
1639,41393
1640,36351
1641,31478
1642,39004
1643,37326
1644,40543
1645,32183
1646,32193
1647,31586
1648,31816
1649,32113
1650,31533
1651,32261
1652,32076
1653,31516
1654,31483
1655,31470
1656,32004
1657,31442
1658,31662
1659,31978
1660,31844
1661,31548
1662,31577
1663,31825
1664,31549
1665,31984
1666,31711
1667,31728
1668,32057
1669,31608
1670,31686
1671,32145
1672,31673
1673,31377
1674,32453
1675,31973
1676,31455
1677,31421
1678,31921
1679,31414
1680,31208
1681,31226
1682,31768
1683,30961
1684,31324
1685,31254
1686,31165
1687,31170
1688,31263
1689,31339
1690,31172
1691,30768
1692,31302
1693,31535
1694,31418
1695,31149
1696,31473
1697,31327
1698,31661
1699,31317
1700,31637
1701,32969
1702,32683
1703,31456
1704,33725
1705,41210
1706,31688
1707,31349
1708,31529
1709,31388
1710,31244
1711,31327
1712,31754
1713,31378
1714,31218
1715,31814
1716,28853
1717,36602
1718,34734
1719,33833
1720,30922
1721,30618
1722,30792
1723,30409
1724,30234
1725,29831
1726,30752
1727,30440
1728,30806
1729,30363
1730,31002
1731,30711
1732,30995
1733,31232
1734,30565
1735,31406
1736,31092
1737,30753
1738,30748
1739,30710
1740,30776
1741,30719
1742,30497
1743,30319
1744,30904
1745,30647
1746,30813
1747,30120
1748,30698
1749,30333
1750,30660
1751,30527
1752,30333
1753,30555
1754,30141
1755,30892
1756,30582
1757,30560
1758,30570
1759,30047
1760,30870
1761,30222
1762,30079
1763,30412
1764,30566
1765,30998
1766,38645
1767,31465
1768,30984
1769,30572
1770,30968
1771,30406
1772,30709
1773,31066
1774,30848
1775,30462
1776,30685
1777,31240
1778,30525
1779,31376
1780,30878
1781,30558
1782,30570
1783,30996
1784,30495
1785,30794
1786,30456
1787,31180
1788,30498
1789,30529
1790,30996
1791,30232
1792,30117
1793,30840
1794,30668
1795,30730
1796,30494
1797,37850
1798,31083
1799,30613
1800,30780
1801,30254
1802,30431
1803,29946
1804,30612
1805,30904
1806,30385
1807,30484
1808,30416
1809,29978
1810,31172
1811,30413
1812,30581
1813,30228
1814,30688
1815,30820
1816,30963
1817,30679
1818,31614
1819,30269
1820,32824
1821,31510
1822,31465
1823,31494
1824,31524
1825,31385
1826,31238
1827,31664
1828,33315
1829,31790
1830,31918
1831,31540
1832,31086
1833,31638
1834,31583
1835,31271
1836,31292
1837,30892
1838,31033
1839,31077
1840,31127
1841,31509
1842,31361
1843,31758
1844,31265
1845,31191
1846,33135
1847,31390
1848,32009
1849,31267
1850,31665
1851,39511
1852,38663
1853,38438
1854,37832
1855,37445
1856,38388
1857,40418
1858,40520
1859,38638
1860,42941
1861,41649
1862,39812
1863,38970
1864,38676
1865,40163
1866,41262
1867,39592
1868,40928
1869,43653
1870,43301
1871,42475
1872,46699
1873,33898
1874,34219
1875,33378
1876,34161
1877,34057
1878,37653
1879,33283
1880,37479
1881,33239
1882,32451
1883,32459
1884,38199
1885,46010
1886,33115
1887,46325
1888,33364
1889,32088
1890,31928
1891,32086
1892,32550
1893,31828
1894,31814
1895,31874
1896,31841
1897,31330
1898,31462
1899,31061
1900,31610
1901,31245
1902,31162
1903,31458
1904,31523
1905,31299
1906,31372
1907,31163
1908,31029
1909,31371
1910,31261
1911,31071
1912,31211
1913,32298
1914,31396
1915,31060
1916,31363
1917,31938
1918,31019
1919,31055
1920,31537
1921,31034
1922,31098
1923,30920
1924,31253
1925,31653
1926,31448
1927,31432
1928,31583
1929,31201
1930,31615
1931,31333
1932,32215
1933,31226
1934,33898
1935,31276
1936,31032
1937,30567
1938,30521
1939,31126
1940,31030
1941,31497
1942,31743
1943,31752
1944,30850
1945,31453
1946,31138
1947,30819
1948,31609
1949,30915
1950,30840
1951,31488
1952,31416
1953,31030
1954,30980
1955,34085
1956,32140
1957,41075
1958,34693
1959,32421
1960,33491
1961,48578
1962,33398
1963,32957
1964,31696
1965,32636
1966,30095
1967,29521
1968,31404
1969,31155
1970,28836
1971,28845
1972,32964
1973,33456
1974,35393
1975,32749
1976,33027
1977,32676
1978,31697
1979,32820
1980,32917
1981,31777
1982,30265
1983,31697
1984,31951
1985,32187
1986,32590
1987,33250
1988,32666
1989,32141
1990,31328
1991,32596
1992,31587
1993,30835
1994,32674
1995,30990
1996,31994
1997,30767
1998,32500
1999,32002
2000,31680
2001,31826
2002,32242
2003,32224
2004,32627
2005,31979
2006,32308
2007,32017
2008,31723
2009,32858
2010,32836
2011,32302
2012,32383
2013,31570
2014,31897
2015,33149
2016,32011
2017,30759
2018,31335
2019,29701
2020,32501
2021,30920
2022,29542
2023,28588
2024,28497
2025,28104
2026,28364
2027,28976
2028,28132
2029,28177
2030,28419
2031,27908
2032,28208
2033,28617
2034,27979
2035,28199
2036,28887
2037,29005
2038,28223
2039,28629
2040,28357
2041,28149
2042,28369
2043,27991
2044,29740
2045,28445
2046,28543
2047,28906
2048,28361
2049,28193
2050,28430
2051,31972
2052,32760
2053,31929
2054,32839
2055,31757
2056,31827
2057,32091
2058,31812
2059,31684
2060,33115
2061,32560
2062,31409
2063,31792
2064,31929
2065,32058
2066,31170
2067,31633
2068,30944
2069,31613
2070,31797
2071,31775
2072,32441
2073,31400
2074,31196
2075,31594
2076,31275
2077,31342
2078,32135
2079,36307
2080,32468
2081,30426
2082,31642
2083,31777
2084,32175
2085,31770
2086,31666
2087,32416
2088,31999
2089,31965
2090,31516
2091,31892
2092,32620
2093,32116
2094,32446
2095,31878
2096,32176
2097,32053
2098,32401
2099,31266
2100,31431
2101,31775
2102,31870
2103,32075
2104,32056
2105,31977
2106,31833
2107,31624
2108,31908
2109,32673
2110,32077
2111,31444
2112,32891
2113,31648
2114,53584
2115,34210
2116,33233
2117,32639
2118,32537
2119,32250
2120,32599
2121,32621
2122,32550
2123,31737
2124,31660
2125,32624
2126,31846
2127,31699
2128,31937
2129,31486
2130,32101
2131,33032
2132,32815
2133,32145
2134,31816
2135,31083
2136,32076
2137,30638
2138,30713
2139,32339
2140,29814
2141,29029
2142,42804
2143,38517
2144,37397
2145,36880
2146,37721
2147,40323
2148,39022
2149,41013
2150,33420
2151,32078
2152,31081
2153,37584
2154,35482
2155,35822
2156,34791
2157,34299
2158,32139
2159,32650
2160,31766
2161,31690
2162,31849
2163,32185
2164,31497
2165,31777
2166,31171
2167,31301
2168,31011
2169,30970
2170,32215
2171,31491
2172,32037
2173,31829
2174,31745
2175,32195
2176,32998
2177,32284
2178,32345
2179,31495
2180,31508
2181,31968
2182,31101
2183,31210
2184,31632
2185,31285
2186,31752
2187,31235
2188,31266
2189,31075
2190,31338
2191,31482
2192,39672
2193,31729
2194,32273
2195,31565
2196,31031
2197,31297
2198,31204
2199,31597
2200,31813
2201,31262
2202,31435
2203,31010
2204,30696
2205,31234
2206,32265
2207,31416
2208,31111
2209,31348
2210,31499
2211,31417
2212,31251
2213,31455
2214,31313
2215,30949
2216,31475
2217,31727
2218,31411
2219,31749
2220,31704
2221,31232
2222,31282
2223,31574
2224,31276
2225,31482
2226,30959
2227,31106
2228,31742
2229,31318
2230,31092
2231,31652
2232,31842
2233,32080
2234,31985
2235,32007
2236,32112
2237,28571
2238,40278
2239,31511
2240,28693
2241,33637
2242,40050
2243,31687
2244,31651
2245,31774
2246,30952
2247,31469
2248,31224
2249,32081
2250,31693
2251,32047
2252,31538
2253,30785
2254,31872
2255,31573
2256,31104
2257,31364
2258,31518
2259,31274
2260,31198
2261,31509
2262,31412
2263,31871
2264,31397
2265,31198
2266,32831
2267,43254
2268,39544
2269,34110
2270,33480
2271,32798
2272,32462
2273,34156
2274,32981
2275,31404
2276,31814
2277,31930
2278,33577
2279,32624
2280,31949
2281,32233
2282,32323
2283,31970
2284,31551
2285,31480
2286,31992
2287,31511
2288,31837
2289,31571
2290,31397
2291,31159
2292,30633
2293,31719
2294,31273
2295,31267
2296,32050
2297,31704
2298,31759
2299,31782
2300,32117
2301,31274
2302,32449
2303,31696
2304,32749
2305,32039
2306,32093
2307,31231
2308,31984
2309,31599
2310,31739
2311,31392
2312,32347
2313,32530
2314,32632
2315,31710
2316,31700
2317,31471
2318,31560
2319,31547
2320,32413
2321,32216
2322,32149
2323,31398
2324,32608
2325,31734
2326,31432
2327,31766
2328,32056
2329,31580
2330,31997
2331,31999
2332,32323
2333,31857
2334,31323
2335,31546
2336,32146
2337,31804
2338,30974
2339,35534
2340,32778
2341,32383
2342,32084
2343,32253
2344,31800
2345,31672
2346,31443
2347,32177
2348,31779
2349,32156
2350,32332
2351,32062
2352,32607
2353,31596
2354,32300
2355,32494
2356,32165
2357,31627
2358,32255
2359,32397
2360,31401
2361,31496
2362,31705
2363,31684
2364,31657
2365,31427
2366,32042
2367,31335
2368,31747
2369,31552
2370,31049
2371,31625
2372,31292
2373,31360
2374,32192
2375,31601
2376,32025
2377,31172
2378,31756
2379,31363
2380,32008
2381,31947
2382,32094
2383,31298
2384,32135
2385,31607
2386,32014
2387,32766
2388,31604
2389,31011
2390,31515
2391,30997
2392,31109
2393,31017
2394,32390
2395,32424
2396,31736
2397,31970
2398,31696
2399,31563
2400,32254
2401,31788
2402,32070
2403,31969
2404,32085
2405,32864
2406,32735
2407,32394
2408,34824
2409,33687
2410,32650
2411,35806
2412,31266
2413,35030
2414,33766
2415,31325
2416,37187
2417,31648
2418,31098
2419,30529
2420,30438
2421,31442
2422,31075
2423,30690
2424,30935
2425,31033
2426,30573
2427,30839
2428,30808
2429,31048
2430,30951
2431,30511
2432,30810
2433,30716
2434,30190
2435,30113
2436,31048
2437,30220
2438,30388
2439,30462
2440,30372
2441,30519
2442,31839
2443,30598
2444,30200
2445,30282
2446,30514
2447,30263
2448,30467
2449,31199
2450,30485
2451,30130
2452,31358
2453,29805
2454,30255
2455,30114
2456,30235
2457,30213
2458,30261
2459,30446
2460,30231
2461,30178
2462,30423
2463,30132
2464,30326
2465,30733
2466,30630
2467,30509
2468,29956
2469,30319
2470,30941
2471,30257
2472,30557
2473,69360
2474,31776
2475,30824
2476,31214
2477,30574
2478,30932
2479,30523
2480,30757
2481,30488
2482,30574
2483,30489
2484,30380
2485,30340
2486,31159
2487,30497
2488,30574
2489,30254
2490,30431
2491,30225
2492,30270
2493,30762
