Iteration,Elapsed_eBPF_NP
2488,42697
2489,44770
2490,45942
2491,47511
2492,36267
2493,32937
2494,31465
2495,32356
2496,32174
2497,33195
2498,37445
2499,31943
2500,31423
2501,32974
2502,32812
2503,31685
2504,31042
2505,29388
2506,29928
2507,30879
2508,31701
2509,30320
2510,28892
2511,31290
2512,32564
2513,33385
2514,30635
2515,30814
2516,29046
2517,31013
2518,32004
2519,32976
2520,30519
2521,30589
2522,28822
2523,30545
2524,33975
2525,32335
2526,30986
2527,28440
2528,29221
2529,32495
2530,32362
2531,31098
2532,28629
2533,30768
2534,32998
2535,32155
2536,38479
2537,29401
2538,29163
2539,31261
2540,32687
2541,32413
2542,31414
2543,29335
2544,30453
2545,31472
2546,32738
2547,31413
2548,29484
2549,29107
2550,30150
2551,32097
2552,31769
2553,30562
2554,29400
2555,30440
2556,32125
2557,32941
2558,30692
2559,29208
2560,29965
2561,31235
2562,34585
2563,35270
2564,33689
2565,31715
2566,29611
2567,28721
2568,30397
2569,33384
2570,32146
2571,31143
2572,28900
2573,68093
2574,34650
2575,33557
2576,31661
2577,29448
2578,28871
2579,30404
2580,32719
2581,30919
2582,34338
2583,29408
2584,30568
2585,31844
2586,32356
2587,30749
2588,29137
2589,30988
2590,32335
2591,32122
2592,30376
2593,29128
2594,29070
2595,30742
2596,32643
2597,32385
2598,29755
2599,28803
2600,30967
2601,33092
2602,32348
2603,30993
2604,29073
2605,28937
2606,30808
2607,32933
2608,32465
2609,30655
2610,34402
2611,29387
2612,28018
2613,27980
2614,27326
2615,27350
2616,27441
2617,27604
2618,27940
2619,28128
2620,27717
2621,27532
2622,27166
2623,27037
2624,27174
2625,26916
2626,26900
2627,27108
2628,26845
2629,27054
2630,27127
2631,26819
2632,26780
2633,26789
2634,27034
2635,27007
2636,27064
2637,26631
2638,26845
2639,26348
2640,26720
2641,26648
2642,37242
2643,32713
2644,31792
2645,36831
2646,43974
2647,42237
2648,36658
2649,34922
2650,40166
2651,32819
2652,31349
2653,29804
2654,44910
2655,35081
2656,32199
2657,44616
2658,42721
2659,34933
2660,38879
2661,37608
2662,36760
2663,34489
2664,37906
2665,37542
2666,36234
2667,34778
2668,35248
2669,36926
2670,38076
2671,34688
2672,35002
2673,36897
2674,37765
2675,36519
2676,34831
2677,37374
2678,37108
2679,36225
2680,40679
2681,36233
2682,36805
2683,38736
2684,35183
2685,35221
2686,36618
2687,37627
2688,36205
2689,35280
2690,37973
2691,37433
2692,37976
2693,33585
2694,37585
2695,37062
2696,37991
2697,35415
2698,33367
2699,37543
2700,37244
2701,37682
2702,37865
2703,40522
2704,44185
2705,40146
2706,40489
2707,44136
2708,40485
2709,46327
2710,43881
2711,40427
2712,40111
2713,43039
2714,40235
2715,42184
2716,41872
2717,40221
2718,44315
2719,39443
2720,39819
2721,43583
2722,40050
2723,39445
2724,43597
2725,40484
2726,40711
2727,40387
2728,40409
2729,42741
2730,40252
2731,42479
2732,40820
2733,39579
2734,45453
2735,47599
2736,40343
2737,44009
2738,40042
2739,39644
2740,42897
2741,39948
2742,42195
2743,40117
2744,40001
2745,45544
2746,39141
2747,40892
2748,42825
2749,40222
2750,41534
2751,41751
2752,40147
2753,44766
2754,40447
2755,39684
2756,48162
2757,43783
2758,39682
2759,40323
2760,40272
2761,47059
2762,34661
2763,37761
2764,40697
2765,36425
2766,36149
2767,38805
2768,40354
2769,33465
2770,53770
2771,35342
2772,51821
2773,44261
2774,46450
2775,36785
2776,37532
2777,41035
2778,35252
2779,35322
2780,37443
2781,40210
2782,35377
2783,34070
2784,36939
2785,40276
2786,35656
2787,32832
2788,35866
2789,38758
2790,38545
2791,30158
2792,29245
2793,28809
2794,28633
2795,28138
2796,28187
2797,43945
2798,31378
2799,30246
2800,31002
2801,32693
2802,31371
2803,29438
2804,29218
2805,29428
2806,31622
2807,35292
2808,32957
2809,29288
2810,29180
2811,28783
2812,32480
2813,32305
2814,29608
2815,29368
2816,28902
2817,35992
2818,32756
2819,31788
2820,33661
2821,30893
2822,29780
2823,33063
2824,29446
2825,29529
2826,41243
2827,33134
2828,29071
2829,29355
2830,31479
2831,32550
2832,30628
2833,29685
2834,29322
2835,32190
2836,31936
2837,28917
2838,28962
2839,31484
2840,32795
2841,32733
2842,28766
2843,28468
2844,31507
2845,32546
2846,29959
2847,29075
2848,30183
2849,31849
2850,31978
2851,28904
2852,28969
2853,31396
2854,31995
2855,30291
2856,28445
2857,30888
2858,31183
2859,29968
2860,28739
2861,30698
2862,33394
2863,31389
2864,35610
2865,31557
2866,31435
2867,33089
2868,29614
2869,29205
2870,30242
2871,32572
2872,39232
2873,29655
2874,28967
2875,30346
2876,32517
2877,33453
2878,30855
2879,32601
2880,32665
2881,32746
2882,28863
2883,29455
2884,31546
2885,32154
2886,32000
2887,28999
2888,43736
2889,38972
2890,39227
2891,35612
2892,36677
2893,37472
2894,37653
2895,38178
2896,35944
2897,42964
2898,38130
2899,38196
2900,30928
2901,35167
2902,36726
2903,37879
2904,40177
2905,34719
2906,34362
2907,37527
2908,38384
2909,37621
2910,37803
2911,38558
2912,37872
2913,39970
2914,35210
2915,36087
2916,37468
2917,38016
2918,39843
2919,34883
2920,35842
2921,36167
2922,36906
2923,37590
2924,37421
2925,43262
2926,38635
2927,34449
2928,37567
2929,38893
2930,34416
2931,36719
2932,37354
2933,38991
2934,39128
2935,35340
2936,35101
2937,37218
2938,37563
2939,38499
2940,33526
2941,36465
2942,36985
2943,37484
2944,38420
2945,34190
2946,35914
2947,36993
2948,37394
2949,37921
2950,34631
2951,34982
2952,36294
2953,37394
2954,38109
2955,34062
2956,36943
2957,37042
2958,37647
2959,37497
2960,34466
2961,35462
2962,33496
2963,32833
2964,33822
2965,32752
2966,42124
2967,38160
2968,36871
2969,36844
2970,36866
2971,36228
2972,36258
2973,36433
2974,36190
2975,36495
2976,35891
2977,37311
2978,37639
2979,38099
2980,37849
2981,37926
2982,37564
2983,38234
2984,38697
2985,38427
2986,39197
2987,37707
2988,37996
2989,41269
2990,36417
2991,35197
2992,34255
2993,37089
2994,38971
2995,35674
2996,37768
2997,34165
2998,31795
2999,30245
3000,29873
3001,32378
3002,39473
3003,40400
3004,35156
3005,39098
3006,37626
3007,37142
3008,33814
3009,38871
3010,37469
3011,37451
3012,38653
3013,38761
3014,34258
3015,37307
3016,37590
3017,39041
3018,33817
3019,36872
3020,37508
3021,37982
3022,34690
3023,35577
3024,37680
3025,37206
3026,36492
3027,34112
3028,38575
3029,37341
3030,120523
3031,38604
3032,94219
3033,35088
3034,38267
3035,39191
3036,34026
3037,37497
3038,37670
3039,31293
3040,37859
3041,38362
3042,34043
3043,37812
3044,38079
3045,38958
3046,34414
3047,36243
3048,37115
3049,38284
3050,35374
3051,35292
3052,37651
3053,37448
3054,37998
3055,33729
3056,36755
3057,37183
3058,37384
3059,38180
3060,36826
3061,34747
3062,38987
3063,37428
3064,38059
3065,33476
3066,35340
3067,36654
3068,36706
3069,37222
3070,35438
3071,39292
3072,37217
3073,38187
3074,33394
3075,43737
3076,32824
3077,29274
3078,28682
3079,28335
3080,28434
3081,28479
3082,28101
3083,28228
3084,27755
3085,27856
3086,27360
3087,27200
3088,27014
3089,27353
3090,27046
3091,27404
3092,27165
3093,27363
3094,27196
3095,27122
3096,27223
3097,27113
3098,26960
3099,27130
3100,26983
3101,27375
3102,27361
3103,27485
3104,27492
3105,27298
3106,27631
3107,27503
3108,27680
3109,48186
3110,28261
3111,27777
3112,27495
3113,27443
3114,27208
3115,27721
3116,27713
3117,45554
3118,30856
3119,28699
3120,27908
3121,28123
3122,28107
3123,27790
3124,27265
3125,27167
3126,27126
3127,27317
3128,27211
3129,26605
3130,27476
3131,27071
3132,27080
3133,27078
3134,26708
3135,26756
3136,27030
3137,27285
3138,27249
3139,27032
3140,26845
3141,26828
3142,27639
3143,27193
3144,26830
3145,27011
3146,26892
3147,26999
3148,26917
3149,26793
3150,27165
3151,29886
3152,28028
3153,29429
3154,31223
3155,32841
3156,32336
3157,29058
3158,29224
3159,30342
3160,32194
3161,32690
3162,28824
3163,28759
3164,31401
3165,32364
3166,29712
3167,28496
3168,30156
3169,32467
3170,30813
3171,29117
3172,29936
3173,32352
3174,32292
3175,28784
3176,28595
3177,30872
3178,32089
3179,31331
3180,28766
3181,30612
3182,29841
3183,30505
3184,32718
3185,32243
3186,31148
3187,28870
3188,30085
3189,32822
3190,32798
3191,31726
3192,28633
3193,29580
3194,31182
3195,31558
3196,29358
3197,29293
3198,29497
3199,32130
3200,32080
3201,29849
3202,28709
3203,30233
3204,32294
3205,31941
3206,28181
3207,28724
3208,31196
3209,31800
3210,29798
3211,29076
3212,29294
3213,32247
3214,39404
3215,38264
3216,37905
3217,37660
3218,37630
3219,37595
3220,37693
3221,37910
3222,38932
3223,39739
3224,39655
3225,39475
3226,39443
3227,40691
3228,40444
3229,39438
3230,32635
3231,45688
3232,43779
3233,42386
3234,47261
3235,36509
3236,40174
3237,39457
3238,34958
3239,38260
3240,41077
3241,35494
3242,34975
3243,38393
3244,41175
3245,35042
3246,34898
3247,34315
3248,34958
3249,40371
3250,33378
3251,32999
3252,34384
3253,34588
3254,33992
3255,33650
3256,34187
3257,32449
3258,31735
3259,31872
3260,33778
3261,34390
3262,33550
3263,33275
3264,33396
3265,33645
3266,32898
3267,33500
3268,33293
3269,33672
3270,33327
3271,32481
3272,37712
3273,34135
3274,33495
3275,33272
3276,34062
3277,33659
3278,33420
3279,33418
3280,33773
3281,74552
3282,36348
3283,35859
3284,32656
3285,34520
3286,33862
3287,43295
3288,37137
3289,34575
3290,34099
3291,33931
3292,33188
3293,33594
3294,33492
3295,33244
3296,32546
3297,32529
3298,33131
3299,32506
3300,34788
3301,34620
3302,34963
3303,34167
3304,34473
3305,34453
3306,32496
3307,31666
3308,32071
3309,33061
3310,32670
3311,32795
3312,32695
3313,36440
3314,35353
3315,36178
3316,34398
3317,34050
3318,33323
3319,33069
3320,33277
3321,33639
3322,33362
3323,33807
3324,33407
3325,32932
3326,33726
3327,32872
3328,33438
3329,33920
3330,32542
3331,32672
3332,32808
3333,32959
3334,32868
3335,40654
3336,31035
3337,32016
3338,32956
3339,33363
3340,28890
3341,29617
3342,30830
3343,32692
3344,32381
3345,34369
3346,63876
3347,33826
3348,29774
3349,29441
3350,29038
3351,32865
3352,33145
3353,32123
3354,28940
3355,30077
3356,29544
3357,32281
3358,32040
3359,31411
3360,29366
3361,33314
3362,32557
3363,32155
3364,29302
3365,28921
3366,32099
3367,32259
3368,30474
3369,28650
3370,28895
3371,32565
3372,32750
3373,29226
3374,29035
3375,30578
3376,32742
3377,32593
3378,30004
3379,29211
3380,31429
3381,32894
3382,31970
3383,34680
3384,28955
3385,29088
3386,32607
3387,32689
3388,29060
3389,29726
3390,32435
3391,31992
3392,29623
3393,29105
3394,30160
3395,31978
3396,31961
3397,29315
3398,28765
3399,30747
3400,32664
3401,32199
3402,29247
3403,29379
3404,32124
3405,32757
3406,29952
3407,28847
3408,30903
3409,32794
3410,32939
3411,29072
3412,28928
3413,31524
3414,32842
3415,29396
3416,29088
3417,31401
3418,31906
3419,30509
3420,31381
3421,35083
3422,33722
3423,29229
3424,29583
3425,30013
3426,31725
3427,39351
3428,38190
3429,34202
3430,33905
3431,33775
3432,33771
3433,33214
3434,33045
3435,33169
3436,32827
3437,32907
3438,33159
3439,33273
3440,32923
3441,33483
3442,34058
3443,33891
3444,32692
3445,33408
3446,33872
3447,32594
3448,34460
3449,33156
3450,32699
3451,33068
3452,32698
3453,32769
3454,34125
3455,35716
3456,35267
3457,32800
3458,32266
3459,110066
3460,34124
3461,34129
3462,34451
3463,33748
3464,32706
3465,33771
3466,33787
3467,32891
3468,32748
3469,32355
3470,33182
3471,33877
3472,34303
3473,33572
3474,32147
3475,31802
3476,33355
3477,33377
3478,40996
3479,31906
3480,29748
3481,30415
3482,31691
3483,32694
3484,32394
3485,29446
3486,29267
3487,29954
3488,33903
3489,33941
3490,32580
3491,29312
3492,29092
3493,30746
3494,32036
3495,31895
3496,29671
3497,29277
3498,28970
3499,31656
3500,31971
3501,36867
3502,37945
3503,38285
3504,37913
3505,34045
3506,38798
3507,38259
3508,37717
3509,35332
3510,37477
3511,38164
3512,35401
3513,34031
3514,36736
3515,36753
3516,39070
3517,35154
3518,36418
3519,37294
3520,37286
3521,35108
3522,36710
3523,37756
3524,38938
3525,34611
3526,40408
3527,37763
3528,36282
3529,35605
3530,38119
3531,38558
3532,37786
3533,42772
3534,34274
3535,250328
3536,36923
3537,33648
3538,34113
3539,34786
3540,33934
3541,33803
3542,33683
3543,34281
3544,33797
3545,32695
3546,32694
3547,33091
3548,32814
3549,32943
3550,32339
3551,32750
3552,32578
3553,32198
3554,33027
3555,33228
3556,33155
3557,34547
3558,33786
3559,34231
3560,33363
3561,32808
3562,32885
3563,32240
3564,32516
3565,33069
3566,33066
3567,32502
3568,33107
3569,34098
3570,34724
3571,33996
3572,33824
3573,33365
3574,33845
3575,34086
3576,32898
3577,33269
3578,33352
3579,32925
3580,32338
3581,33082
3582,32719
3583,31953
3584,33186
3585,34531
3586,32805
3587,33676
3588,33016
3589,33027
3590,32973
3591,32531
3592,32428
3593,32751
3594,32475
3595,35866
3596,33157
3597,37096
3598,34701
3599,33902
3600,33532
3601,33687
3602,33213
3603,33580
3604,33099
3605,33597
3606,33438
3607,33207
3608,33126
3609,32980
3610,33311
3611,32771
3612,32706
3613,33418
3614,32930
3615,32598
3616,39102
3617,34040
3618,33370
3619,33739
3620,33158
3621,33432
3622,33037
3623,33383
3624,33242
3625,33862
3626,32784
3627,33303
3628,33393
3629,33737
3630,33914
3631,33137
3632,33289
3633,32797
3634,33561
3635,32968
3636,32538
3637,32657
3638,32946
3639,33029
3640,32316
3641,32400
3642,32848
3643,34678
3644,34180
3645,29875
3646,33586
3647,32517
3648,32364
3649,32210
3650,58674
3651,34707
3652,35711
3653,34382
3654,31770
3655,31595
3656,32704
3657,33123
3658,33478
3659,33482
3660,32888
3661,32463
3662,32637
3663,32754
3664,32324
3665,31895
3666,32692
3667,32879
3668,32875
3669,32864
3670,32893
3671,32558
3672,32482
3673,32616
3674,33362
3675,32716
3676,32248
3677,32578
3678,33775
3679,33762
3680,33212
3681,33217
3682,33795
3683,32799
3684,33053
3685,34234
3686,33713
3687,33593
3688,34149
3689,33190
3690,33520
3691,33892
3692,32223
3693,32727
3694,32875
3695,32621
3696,32704
3697,32556
3698,32459
3699,32791
3700,32664
3701,32953
3702,33064
3703,32724
3704,32841
3705,33599
3706,32635
3707,33047
3708,33067
3709,33395
3710,32983
3711,33098
3712,33034
3713,33335
3714,33036
3715,32667
3716,33132
3717,32581
3718,32580
3719,34055
3720,34837
3721,33517
3722,33613
3723,35195
3724,33942
3725,34188
3726,33459
3727,33267
3728,33294
3729,32817
3730,33102
3731,32909
3732,33157
3733,33010
3734,36641
3735,35176
3736,33750
3737,33739
3738,34346
3739,34088
3740,34497
3741,34532
3742,33531
3743,32851
3744,32151
3745,31663
3746,31543
3747,32571
3748,32821
3749,33882
3750,33359
3751,33897
3752,37286
3753,33506
3754,32951
3755,32809
3756,34186
3757,33254
3758,31495
3759,30750
3760,37211
3761,39984
3762,37348
3763,36986
3764,36514
3765,36337
3766,35877
3767,36606
3768,36386
3769,36160
3770,36161
3771,36134
3772,38079
3773,37239
3774,37316
3775,37072
3776,38489
3777,38081
3778,37969
3779,38765
3780,43407
3781,39000
3782,41230
3783,36043
3784,37390
3785,41102
3786,39945
3787,39747
3788,42380
3789,40643
3790,41807
3791,36950
3792,43896
3793,31674
3794,29507
3795,28917
3796,28527
3797,28503
3798,28137
3799,27622
3800,27002
3801,27355
3802,27656
3803,27196
3804,27127
3805,27242
3806,27536
3807,32958
3808,29188
3809,29444
3810,29023
3811,32590
3812,29275
3813,28913
3814,31756
3815,29122
3816,29056
3817,33025
3818,28819
3819,28889
3820,32327
3821,32629
3822,29149
3823,29993
3824,31433
3825,31999
3826,28413
3827,28783
3828,28933
3829,29212
3830,29290
3831,31492
3832,28359
3833,27849
3834,28438
3835,28134
3836,28608
3837,29350
3838,31798
3839,32238
3840,28348
3841,28491
3842,32005
3843,28454
3844,28896
3845,29265
3846,28474
3847,31087
3848,29038
3849,28859
3850,29102
3851,28836
3852,29414
3853,31172
3854,37798
3855,42512
3856,44457
3857,40324
3858,35191
3859,38849
3860,40503
3861,35113
3862,39032
3863,41666
3864,32958
3865,37404
3866,40565
3867,37423
3868,34829
3869,38691
3870,37998
3871,45917
3872,37581
3873,40822
3874,44016
3875,45469
3876,39359
3877,40508
3878,34433
3879,36451
3880,39054
3881,39955
3882,41706
3883,38538
3884,40751
3885,35347
3886,35496
3887,38714
3888,39873
3889,35873
3890,33332
3891,36668
3892,39883
3893,39063
3894,33060
3895,37633
3896,40367
3897,36978
3898,32857
3899,36565
3900,39348
3901,39930
3902,33742
3903,36881
3904,38994
3905,39804
3906,33653
3907,35910
3908,38727
3909,40853
3910,34006
3911,34953
3912,41852
3913,31287
3914,36343
3915,39872
3916,40264
3917,32903
3918,35419
3919,38084
3920,40304
3921,34627
3922,35762
3923,37840
3924,40287
3925,36317
3926,32210
3927,36343
3928,38837
3929,40629
3930,34738
3931,36231
3932,38380
3933,40245
3934,35456
3935,31317
3936,35438
3937,38587
3938,40176
3939,34839
3940,33907
3941,38257
3942,40518
3943,34981
3944,35101
3945,38437
3946,43418
3947,40885
3948,31842
3949,29375
3950,28676
3951,29213
3952,27804
3953,27731
3954,27227
3955,27901
3956,27561
3957,27361
3958,27681
3959,28315
3960,28268
3961,27877
3962,28177
3963,27867
3964,28048
3965,27333
3966,27230
3967,27770
3968,27421
3969,27881
3970,28116
3971,27925
3972,35214
3973,36330
3974,37570
3975,40807
3976,38002
3977,35186
3978,38516
3979,41773
3980,32541
3981,37249
3982,40453
3983,36784
3984,34780
3985,38558
3986,40163
3987,35289
3988,35546
3989,39124
3990,39864
3991,33067
3992,38044
3993,41217
3994,35786
3995,33837
3996,37691
3997,40043
3998,38578
3999,38848
4000,37456
4001,39353
4002,45852
4003,40894
4004,39314
4005,38773
4006,38599
4007,43532
4008,39469
4009,40233
4010,41078
4011,39631
4012,38532
4013,38307
4014,40462
4015,40812
4016,39130
4017,39524
4018,39712
4019,43117
4020,41949
4021,41830
4022,46488
4023,36190
4024,37662
4025,35416
4026,38279
4027,38381
4028,39513
4029,39877
4030,40341
4031,34672
4032,39017
4033,39561
4034,40227
4035,39575
4036,33052
4037,35561
4038,40346
4039,39649
4040,41004
4041,34387
4042,33138
4043,33407
4044,33236
4045,32789
4046,33162
4047,40247
4048,39097
4049,38779
4050,40278
4051,39316
4052,43846
4053,48643
4054,49683
4055,34149
4056,32286
4057,45524
4058,39581
4059,33201
4060,31904
4061,31340
4062,34066
4063,32943
4064,31694
4065,32058
4066,29378
4067,29208
4068,31379
4069,33196
4070,32863
4071,31034
4072,28828
4073,28931
4074,32807
4075,32560
4076,31234
4077,29117
4078,28421
4079,30221
4080,32333
4081,31897
4082,29945
4083,29265
4084,30347
4085,30648
4086,32339
4087,32203
4088,29541
4089,28830
4090,31095
4091,32521
4092,32609
4093,30111
4094,29071
4095,30364
4096,32186
4097,32039
4098,30462
4099,28715
4100,29538
4101,31798
4102,36807
4103,28472
4104,27509
4105,27531
4106,27639
4107,27466
4108,27575
4109,26971
4110,40099
4111,39239
4112,38185
4113,37492
4114,37910
4115,37777
4116,37241
4117,38460
4118,37770
4119,38113
4120,38460
4121,39083
4122,38353
4123,38011
4124,38888
4125,32776
4126,29847
4127,30739
4128,30109
4129,32247
4130,32315
4131,32249
4132,42785
4133,40110
4134,30086
4135,44107
4136,33915
4137,29043
4138,28331
4139,28947
4140,27564
4141,27822
4142,27936
4143,27852
4144,27519
4145,27934
4146,27589
4147,27574
4148,27716
4149,27652
4150,27477
4151,27410
4152,26851
4153,26994
4154,27039
4155,27335
4156,27178
4157,27307
4158,27373
4159,27836
4160,26948
4161,27185
4162,26620
4163,27204
4164,26804
4165,26954
4166,27067
4167,27082
4168,26934
4169,26825
4170,27476
4171,27113
4172,27061
4173,26775
4174,56332
4175,29490
4176,27851
4177,27810
4178,27751
4179,27062
4180,27420
4181,27576
4182,27178
4183,27181
4184,34767
4185,35103
4186,35335
4187,34770
4188,34878
4189,33375
4190,33758
4191,31852
4192,31463
4193,31464
4194,31592
4195,31268
4196,31221
4197,30929
4198,30266
4199,31144
4200,31314
4201,30811
4202,30786
4203,30602
4204,30356
4205,30292
4206,30110
4207,30843
4208,30909
4209,31552
4210,39312
4211,39086
4212,36618
4213,33231
4214,30726
4215,30995
4216,30928
4217,31902
4218,31592
4219,31676
4220,30730
4221,31215
4222,31062
4223,31510
4224,31838
4225,31925
4226,29371
4227,30085
4228,30352
4229,30286
4230,30310
4231,31363
4232,31990
4233,31553
4234,30873
4235,30601
4236,30114
4237,30228
4238,31365
4239,30389
4240,30088
4241,30130
4242,31756
4243,31616
4244,31185
4245,31360
4246,31044
4247,30694
4248,30546
4249,30139
4250,30250
4251,30080
4252,30687
4253,29988
4254,30293
4255,30590
4256,29699
4257,29469
4258,29563
4259,30320
4260,30061
4261,30544
4262,30357
4263,30430
4264,30135
4265,30710
4266,29752
4267,29567
4268,29943
4269,30056
4270,30169
4271,29854
4272,29680
4273,29682
4274,29669
4275,29498
4276,38328
4277,38023
4278,36903
4279,44883
4280,36105
4281,35077
4282,33945
4283,32972
4284,31480
4285,31709
4286,31084
4287,30751
4288,30483
4289,31336
4290,30229
4291,31110
4292,30581
4293,30342
4294,30312
4295,30142
4296,29831
4297,30209
4298,30332
4299,33971
4300,33687
4301,37732
4302,37272
4303,37345
4304,35917
4305,33674
4306,37781
4307,37755
4308,38929
4309,34611
4310,36467
4311,37378
4312,38426
4313,35073
4314,35065
4315,37343
4316,37298
4317,38081
4318,33815
4319,36755
4320,37521
4321,37629
4322,34278
4323,39434
4324,33126
4325,29364
4326,28994
4327,39989
4328,42692
4329,45943
4330,48029
4331,49121
4332,33084
4333,44344
4334,44405
4335,29766
4336,28867
4337,28768
4338,39047
4339,29274
4340,28414
4341,28507
4342,28159
4343,27807
4344,28131
4345,28071
4346,27904
4347,27245
4348,27658
4349,27744
4350,27724
4351,27268
4352,28692
4353,28487
4354,27650
4355,27683
4356,27518
4357,27415
4358,27304
4359,27160
4360,27344
4361,27517
4362,27540
4363,26885
4364,27114
4365,27242
4366,27127
4367,27479
4368,27933
4369,27305
4370,27279
4371,27242
4372,27596
4373,27723
4374,28372
4375,27070
4376,27376
4377,27098
4378,27071
4379,27331
4380,27402
4381,31813
4382,30959
4383,32675
4384,32262
4385,31439
4386,29403
4387,29544
4388,31382
4389,33817
4390,32311
4391,29207
4392,29127
4393,29089
4394,31032
4395,32115
4396,30419
4397,29138
4398,29414
4399,31946
4400,33111
4401,32020
4402,29094
4403,29189
4404,30051
4405,32036
4406,32076
4407,28939
4408,28797
4409,30981
4410,31756
4411,31536
4412,38443
4413,41271
4414,42551
4415,44198
4416,46305
4417,46905
4418,41064
4419,40511
4420,33822
4421,38003
4422,41333
4423,35826
4424,44118
4425,35835
4426,51145
4427,46611
4428,36622
4429,37676
4430,40928
4431,36247
4432,35354
4433,38795
4434,40211
4435,39370
4436,33404
4437,37964
4438,40615
4439,35880
4440,33788
4441,37048
4442,40352
4443,39276
4444,42404
4445,38943
4446,40967
4447,40455
4448,35003
4449,35156
4450,38248
4451,40991
4452,37323
4453,33369
4454,36641
4455,39297
4456,40446
4457,33766
4458,36102
4459,39179
4460,41123
4461,35393
4462,33169
4463,36402
4464,38731
4465,40865
4466,33337
4467,36518
4468,38439
4469,40534
4470,38380
4471,32446
4472,35459
4473,38610
4474,40076
4475,38112
4476,33385
4477,36652
4478,38959
4479,40934
4480,34738
4481,34433
4482,37650
4483,39411
4484,40658
4485,34737
4486,35249
4487,38474
4488,40305
4489,39125
4490,32705
4491,35377
4492,37833
4493,40331
4494,35561
4495,33322
4496,35810
4497,38440
4498,40726
4499,38672
4500,33600
4501,37196
4502,40055
4503,39708
4504,33264
4505,39088
4506,40725
4507,37678
4508,33330
4509,36977
4510,40449
4511,38560
4512,31450
4513,35018
4514,37931
4515,40999
4516,38610
4517,32928
4518,35833
4519,39805
4520,40434
4521,33910
4522,34769
4523,38190
4524,40189
4525,35943
4526,40371
4527,36051
4528,38595
4529,40691
4530,34209
4531,39860
4532,40673
4533,37232
4534,39571
4535,41486
4536,35131
4537,36550
4538,39449
4539,38449
4540,39739
4541,39177
4542,39020
4543,38927
4544,38730
4545,38819
4546,38530
4547,38709
4548,41561
4549,41396
4550,41257
4551,40634
4552,40858
4553,38786
4554,45092
4555,43954
4556,45091
4557,35403
4558,40579
4559,41645
4560,40123
4561,42020
4562,35535
4563,40614
4564,41292
4565,35353
4566,41095
4567,35293
4568,40351
4569,33510
4570,37913
4571,38637
4572,40450
4573,40691
4574,36607
4575,38008
4576,39688
4577,39317
4578,40364
4579,37607
4580,37986
4581,41222
4582,34140
4583,45255
4584,34656
4585,42799
4586,43253
4587,45179
4588,46573
4589,47275
4590,34209
4591,53015
4592,37553
4593,30988
4594,30330
4595,30467
4596,29535
4597,32016
4598,32885
4599,32368
4600,29566
4601,29525
4602,29520
4603,31713
4604,32713
4605,31821
4606,29665
4607,29232
4608,29714
4609,32767
4610,32091
4611,30609
4612,28688
4613,29029
4614,30910
4615,32033
4616,32787
4617,29349
4618,29411
4619,29203
4620,31365
4621,33104
4622,32022
4623,28281
4624,28858
4625,29253
4626,33480
4627,33025
4628,32136
4629,28715
4630,28593
4631,29484
4632,32115
4633,31515
4634,29125
4635,28562
4636,30778
4637,31886
4638,32049
4639,29002
4640,29193
4641,28719
4642,31556
4643,32521
4644,29764
4645,28684
4646,29006
4647,32207
4648,32861
4649,32157
4650,28997
4651,29107
4652,29333
4653,32684
4654,32628
4655,31338
4656,28872
4657,29176
4658,30974
4659,32301
4660,31954
4661,28738
4662,28739
4663,32348
4664,31012
4665,29353
4666,31752
4667,32697
4668,32316
4669,28767
4670,28677
4671,30028
4672,32158
4673,31564
4674,30375
4675,29073
4676,28928
4677,31384
4678,32661
4679,30500
4680,28847
4681,28760
4682,31974
4683,32152
4684,29955
4685,28582
4686,29457
4687,32803
4688,29314
4689,41058
4690,35846
4691,30077
4692,28237
4693,28110
4694,28802
4695,28049
4696,27803
4697,27398
4698,27365
4699,27389
4700,27088
4701,29519
4702,28059
4703,27860
4704,27593
4705,27828
4706,27454
4707,27326
4708,27481
4709,27547
4710,27456
4711,27084
4712,26957
4713,27277
4714,27124
4715,27097
4716,27400
4717,27389
4718,26815
4719,26945
4720,26654
4721,27470
4722,26895
4723,26928
4724,26949
4725,27120
4726,28139
4727,26846
4728,31517
4729,36051
4730,44468
4731,33886
4732,36298
4733,37027
4734,36765
4735,35746
4736,36805
4737,31708
4738,37049
4739,42203
4740,44515
4741,43297
4742,32376
4743,29226
4744,28628
4745,28172
4746,27910
4747,27927
4748,28027
4749,27726
4750,27226
4751,27549
4752,28492
4753,28433
4754,27462
4755,27411
4756,27736
4757,27805
4758,37745
4759,30805
4760,33340
4761,43842
4762,44500
4763,42376
4764,40902
4765,40708
4766,41120
4767,40904
4768,40321
4769,40722
4770,40334
4771,42051
4772,41201
4773,40636
4774,41373
4775,41804
4776,41155
4777,41482
4778,41709
4779,41889
4780,41066
4781,41047
4782,40749
4783,41965
4784,41238
4785,41511
4786,41042
4787,41416
4788,41818
4789,41355
4790,40976
4791,40867
4792,41397
4793,41126
4794,41210
4795,48893
4796,41573
4797,41073
4798,41469
4799,41395
4800,41084
4801,41179
4802,41123
4803,41509
4804,41576
4805,40976
4806,40890
4807,40955
4808,41207
4809,40565
4810,40832
4811,41440
4812,41303
4813,41338
4814,41228
4815,43668
4816,42321
4817,42113
