Iteration,Elapsed_eBPF_NP
906,15059
907,14985
908,15178
909,15057
910,14862
911,15102
912,14932
913,15140
914,15197
915,15120
916,15013
917,15242
918,15108
919,15172
920,15060
921,14969
922,14911
923,15003
924,14944
925,15016
926,15228
927,20997
928,26206
929,23208
930,23088
931,23756
932,26403
933,23521
934,23117
935,23316
936,25602
937,22992
938,23218
939,22956
940,26517
941,23274
942,22950
943,22990
944,25492
945,23173
946,23154
947,23013
948,25325
949,23504
950,23121
951,22977
952,25371
953,23560
954,22932
955,23024
956,25288
957,23584
958,22951
959,23204
960,25120
961,23639
962,23013
963,23351
964,24789
965,23751
966,23023
967,22993
968,25004
969,23531
970,23137
971,23045
972,24694
973,23736
974,23364
975,22981
976,24988
977,24162
978,23136
979,23093
980,24776
981,24061
982,24236
983,23170
984,24945
985,23773
986,23148
987,22843
988,24502
989,24047
990,23665
991,23110
992,24889
993,23927
994,28913
995,34014
996,24952
997,23243
998,22513
999,22519
1000,24422
1001,23709
1002,22329
1003,22435
1004,24514
1005,23142
1006,22866
1007,33297
1008,25464
1009,32746
1010,33370
1011,32146
1012,34822
1013,23464
1014,23162
1015,22896
1016,25138
1017,23745
1018,23250
1019,23942
1020,26158
1021,24541
1022,23329
1023,23039
1024,25387
1025,23705
1026,22843
1027,23249
1028,25105
1029,23688
1030,23014
1031,23261
1032,24955
1033,23393
1034,23062
1035,22954
1036,25822
1037,23895
1038,22987
1039,27856
1040,25799
1041,23518
1042,22751
1043,23041
1044,25315
1045,23216
1046,23430
1047,23311
1048,25437
1049,23217
1050,22917
1051,22973
1052,25102
1053,23417
1054,31983
1055,22599
1056,24872
1057,22882
1058,22330
1059,22224
1060,24397
1061,22961
1062,22544
1063,22537
1064,24159
1065,22996
1066,22174
1067,22497
1068,24354
1069,23113
1070,22389
1071,23014
1072,24449
1073,23030
1074,22826
1075,22661
1076,24471
1077,23391
1078,22357
1079,22455
1080,24421
1081,23252
1082,22321
1083,22322
1084,24463
1085,23117
1086,22612
1087,22510
1088,24280
1089,23383
1090,22374
1091,23598
1092,24786
1093,23751
1094,22323
1095,22247
1096,42538
1097,23593
1098,22491
1099,22407
1100,23664
1101,23710
1102,22143
1103,26156
1104,24618
1105,23470
1106,22471
1107,22440
1108,24164
1109,22972
1110,22295
1111,22330
1112,23937
1113,23612
1114,22197
1115,22689
1116,23669
1117,23576
1118,22288
1119,22488
1120,24017
1121,23520
1122,22494
1123,22250
1124,23654
1125,23649
1126,22352
1127,22685
1128,23451
1129,23890
1130,22502
1131,22650
1132,23880
1133,23560
1134,26532
1135,22307
1136,24168
1137,23528
1138,22475
1139,22582
1140,23908
1141,23506
1142,22230
1143,22265
1144,23669
1145,23583
1146,22345
1147,22058
1148,23460
1149,23876
1150,171590
1151,29331
1152,23392
1153,22954
1154,24584
1155,28547
1156,23499
1157,31056
1158,21977
1159,24639
1160,22500
1161,21849
1162,21851
1163,24215
1164,22129
1165,22196
1166,22361
1167,25440
1168,22635
1169,21888
1170,22257
1171,24183
1172,22266
1173,21777
1174,21724
1175,24162
1176,22113
1177,22034
1178,21893
1179,23900
1180,22339
1181,21630
1182,22018
1183,23864
1184,22685
1185,22301
1186,21852
1187,24489
1188,22201
1189,22050
1190,21779
1191,24121
1192,22184
1193,21910
1194,21865
1195,23930
1196,21951
1197,21712
1198,21770
1199,24146
1200,22114
1201,22244
1202,21914
1203,23886
1204,22386
1205,21691
1206,22055
1207,23540
1208,23170
1209,22054
1210,21854
1211,23654
1212,22084
1213,21909
1214,21899
1215,23890
1216,22595
1217,21734
1218,22103
1219,23507
1220,22731
1221,21959
1222,21880
1223,23569
1224,22443
1225,22000
1226,21764
1227,23562
1228,22630
1229,21948
1230,21851
1231,23450
1232,22826
1233,21954
1234,21838
1235,23692
1236,22713
1237,22024
1238,21731
1239,23606
1240,22702
1241,21816
1242,21955
1243,23194
1244,22964
1245,22066
1246,21957
1247,23515
1248,22744
1249,22154
1250,21749
1251,23564
1252,22796
1253,21982
1254,146249
1255,27231
1256,33662
1257,206925
1258,103034
1259,18222
1260,22608
1261,23993
1262,23198
1263,22960
1264,23663
1265,23470
1266,22268
1267,22118
1268,23581
1269,23262
1270,22187
1271,21898
1272,23411
1273,23267
1274,21811
1275,22003
1276,23502
1277,454575
1278,22474
1279,16327
1280,15197
1281,14720
1282,15114
1283,25736
1284,22955
1285,22099
1286,21987
1287,24835
1288,22504
1289,22090
1290,22097
1291,24120
1292,22391
1293,21827
1294,21897
1295,24010
1296,22288
1297,22582
1298,32071
1299,33038
1300,32805
1301,30979
1302,21656
1303,23578
1304,22383
1305,21613
1306,21407
1307,23346
1308,22765
1309,21971
1310,21546
1311,23774
1312,307079
1313,33409
1314,15899
1315,15006
1316,14640
1317,18391
1318,25426
1319,23004
1320,23043
1321,23194
1322,26122
1323,23167
1324,22374
1325,23663
1326,24599
1327,23196
1328,22993
1329,23423
1330,24689
1331,22514
1332,23075
1333,23455
1334,25082
1335,23163
1336,23120
1337,23982
1338,23999
1339,33229
1340,32025
1341,24331
1342,24365
1343,22892
1344,22733
1345,24170
1346,23930
1347,23078
1348,22987
1349,25069
1350,23656
1351,22963
1352,22508
1353,24340
1354,23570
1355,23049
1356,22876
1357,24346
1358,23255
1359,22796
1360,22806
1361,24713
1362,23223
1363,22518
1364,22615
1365,24987
1366,23417
1367,22832
1368,22818
1369,24795
1370,23357
1371,22627
1372,22643
1373,24880
1374,23031
1375,22893
1376,22778
1377,25049
1378,22978
1379,22567
1380,22718
1381,25074
1382,23132
1383,22645
1384,21939
1385,34211
1386,31026
1387,21964
1388,22115
1389,24140
1390,22344
1391,22037
1392,21963
1393,24214
1394,22123
1395,22187
1396,22498
1397,24245
1398,22218
1399,21756
1400,22295
1401,24326
1402,22315
1403,22042
1404,22333
1405,23919
1406,22143
1407,22225
1408,22061
1409,24264
1410,22374
1411,22051
1412,22436
1413,23882
1414,23138
1415,22354
1416,22499
1417,23828
1418,22124
1419,22257
1420,22546
1421,24328
1422,22680
1423,38545
1424,44856
1425,23976
1426,22668
1427,22254
1428,23772
1429,23517
1430,22322
1431,22493
1432,23537
1433,23528
1434,22347
1435,22211
1436,24117
1437,22809
1438,22496
1439,21957
1440,23874
1441,22964
1442,22215
1443,22114
1444,23967
1445,23385
1446,22011
1447,21945
1448,24032
1449,22511
1450,22044
1451,22002
1452,24056
1453,22588
1454,22763
1455,28306
1456,23228
1457,22751
1458,24281
1459,22944
1460,22587
1461,22453
1462,24374
1463,22089
1464,21961
1465,22953
1466,24093
1467,22326
1468,21914
1469,23029
1470,23704
1471,22458
1472,22098
1473,22911
1474,23904
1475,21999
1476,22168
1477,22834
1478,23558
1479,22187
1480,22001
1481,23093
1482,23613
1483,22437
1484,22122
1485,23383
1486,23364
1487,21938
1488,22268
1489,23992
1490,23458
1491,22432
1492,21910
1493,23819
1494,23089
1495,22138
1496,21976
1497,23884
1498,23342
1499,22141
1500,22058
1501,23726
1502,22926
1503,22095
1504,22152
1505,24487
1506,23094
1507,22833
1508,21890
1509,24151
1510,22898
1511,22362
1512,22258
1513,23850
1514,22993
1515,22010
1516,22055
1517,24038
1518,22670
1519,22182
1520,21622
1521,23802
1522,23055
1523,22363
1524,21921
1525,24098
1526,22822
1527,21908
1528,22164
1529,24103
1530,22513
1531,22510
1532,21773
1533,24866
1534,22283
1535,22170
1536,32363
1537,25153
1538,33140
1539,41508
1540,31884
1541,33260
1542,22371
1543,22004
1544,22444
1545,24062
1546,22198
1547,22572
1548,22602
1549,24062
1550,22025
1551,22379
1552,22639
1553,23682
1554,22485
1555,21892
1556,22566
1557,23812
1558,22637
1559,22316
1560,22801
1561,23712
1562,22143
1563,22259
1564,22794
1565,23482
1566,22402
1567,25723
1568,23943
1569,22978
1570,32425
1571,33013
1572,32992
1573,23531
1574,33522
1575,31772
1576,24049
1577,23213
1578,22581
1579,26359
1580,55485
1581,23151
1582,22236
1583,22330
1584,23845
1585,22681
1586,22041
1587,21955
1588,23762
1589,22493
1590,32718
1591,22440
1592,44037
1593,33315
1594,32590
1595,32155
1596,42783
1597,32014
1598,22121
1599,24178
1600,24229
1601,22290
1602,21872
1603,21906
1604,24147
1605,22415
1606,21903
1607,21988
1608,23680
1609,22565
1610,21746
1611,21882
1612,23879
1613,22319
1614,22144
1615,22091
1616,24005
1617,22290
1618,21926
1619,22031
1620,23849
1621,22565
1622,21856
1623,22012
1624,23564
1625,22315
1626,22099
1627,21890
1628,24124
1629,22589
1630,22221
1631,24036
1632,24040
1633,22138
1634,21664
1635,21782
1636,23844
1637,22277
1638,22083
1639,21875
1640,33746
1641,31750
1642,22109
1643,21922
1644,23921
1645,22223
1646,21892
1647,22194
1648,23830
1649,22802
1650,21840
1651,21950
1652,23920
1653,22382
1654,22224
1655,21987
1656,23962
1657,22208
1658,22001
1659,22117
1660,23537
1661,22569
1662,21901
1663,25379
1664,24312
1665,22169
1666,21879
1667,21828
1668,24030
1669,22438
1670,22120
1671,22135
1672,23801
1673,22832
1674,22562
1675,22165
1676,24185
1677,22249
1678,22163
1679,21822
1680,24056
1681,22265
1682,22111
1683,22114
1684,33128
1685,22723
1686,21980
1687,22006
1688,24116
1689,22232
1690,22075
1691,21805
1692,24140
1693,22226
1694,21997
1695,24564
1696,24010
1697,22148
1698,22111
1699,22417
1700,24090
1701,22204
1702,22045
1703,22313
1704,23866
1705,22134
1706,22052
1707,22344
1708,23726
1709,22110
1710,21930
1711,22955
1712,23789
1713,22289
1714,21833
1715,22592
1716,23707
1717,22000
1718,22258
1719,22238
1720,23843
1721,21919
1722,22010
1723,22629
1724,23510
1725,22286
1726,22037
1727,25079
1728,23340
1729,22140
1730,21870
1731,22347
1732,23620
1733,22079
1734,21896
1735,22498
1736,23596
1737,150198
1738,28442
1739,24947
1740,22657
1741,21976
1742,22139
1743,23916
1744,32762
1745,32727
1746,31426
1747,44353
1748,33025
1749,31179
1750,31624
1751,33429
1752,21905
1753,21918
1754,21811
1755,24264
1756,22061
1757,22159
1758,22066
1759,24480
1760,22230
1761,21702
1762,21830
1763,24087
1764,22237
1765,21961
1766,21789
1767,23882
1768,22363
1769,21871
1770,21848
1771,23806
1772,22318
1773,21969
1774,21922
1775,23907
1776,22381
1777,22781
1778,21940
1779,23898
1780,22086
1781,21991
1782,21773
1783,23815
1784,22376
1785,21786
1786,21925
1787,24106
1788,22447
1789,21851
1790,21560
1791,23635
1792,22449
1793,22000
1794,31722
1795,32468
1796,22892
1797,21761
1798,22140
1799,23913
1800,22570
1801,21830
1802,21615
1803,23688
1804,22556
1805,22108
1806,21762
1807,23922
1808,22773
1809,22054
1810,21927
1811,23511
1812,22466
1813,21956
1814,21649
1815,23801
1816,22746
1817,22240
1818,21909
1819,23618
1820,22410
1821,22020
1822,21775
1823,23537
1824,22909
1825,21769
1826,21770
1827,23725
1828,22633
1829,22116
1830,22001
1831,23682
1832,23196
1833,21874
1834,21989
1835,23592
1836,22685
1837,22146
1838,32646
1839,32162
1840,22750
1841,21972
1842,21831
1843,23675
1844,22929
1845,21896
1846,22097
1847,23367
1848,22926
1849,22024
1850,21862
1851,23692
1852,22837
1853,21938
1854,21801
1855,23707
1856,23065
1857,21992
1858,21813
1859,22974
1860,22896
1861,21769
1862,22050
1863,23386
1864,22859
1865,128819
1866,27178
1867,22826
1868,22213
1869,23298
1870,282078
1871,32697
1872,19031
1873,16864
1874,15674
1875,15473
1876,15024
1877,34050
1878,32109
1879,15731
1880,25563
1881,36493
1882,24633
1883,15082
1884,14786
1885,14848
1886,14852
1887,15042
1888,14888
1889,14948
1890,14864
1891,15127
1892,14774
1893,14938
1894,14716
1895,14876
1896,15502
1897,24303
1898,14938
1899,25392
1900,15643
1901,24265
1902,14859
1903,30116
1904,37192
1905,25514
1906,15083
1907,14761
1908,24399
1909,24052
1910,15691
1911,15727
1912,15634
1913,15831
1914,15617
1915,15789
1916,15658
1917,15605
1918,15422
1919,15571
1920,15650
1921,15550
1922,15573
1923,15599
1924,15513
1925,15479
1926,15433
1927,15605
1928,15267
1929,15635
1930,16019
1931,15678
1932,15394
1933,15620
1934,15511
1935,15673
1936,15432
1937,15502
1938,15364
1939,15647
1940,15316
1941,15572
1942,15372
1943,15590
1944,15558
1945,15541
1946,15395
1947,15711
1948,15491
1949,15641
1950,15424
1951,15515
1952,15460
1953,15601
1954,15486
1955,15967
1956,15486
1957,15630
1958,15631
1959,15555
1960,15586
1961,15378
1962,15513
1963,15553
1964,15498
1965,15658
1966,15422
1967,15593
1968,15574
1969,24778
1970,15131
1971,25874
1972,25151
1973,15520
1974,23210
1975,26192
1976,23527
1977,23369
1978,23732
1979,26514
1980,23308
1981,22812
1982,23207
1983,26201
1984,23557
1985,23311
1986,22912
1987,25820
1988,22969
1989,23088
1990,22814
1991,25433
1992,23070
1993,22997
1994,23242
1995,25930
1996,23485
1997,23077
1998,22616
1999,25306
2000,23384
2001,23071
2002,23091
2003,25025
2004,23434
2005,22874
2006,22785
2007,24823
2008,23538
2009,23066
2010,22539
2011,24865
2012,23730
2013,23259
2014,22774
2015,24708
2016,24232
2017,23601
2018,23141
2019,24755
2020,24207
2021,23196
2022,23008
2023,25036
2024,23679
2025,23302
2026,22841
2027,24467
2028,24049
2029,23224
2030,23093
2031,24489
2032,24038
2033,23259
2034,23031
2035,24892
2036,24029
2037,23459
2038,23010
2039,24512
2040,24588
2041,22988
2042,23083
2043,24197
2044,24446
2045,23021
2046,23070
2047,24252
2048,24369
2049,23752
2050,23067
2051,24312
2052,24739
2053,23009
2054,23378
2055,23795
2056,24363
2057,23137
2058,23146
2059,23876
2060,24476
2061,40621
2062,33376
2063,24472
2064,23883
2065,22400
2066,22440
2067,23749
2068,23513
2069,22462
2070,22948
2071,24153
2072,23221
2073,22632
2074,22387
2075,24313
2076,23043
2077,22575
2078,22299
2079,24105
2080,22628
2081,22348
2082,22353
2083,24333
2084,22609
2085,22498
2086,22025
2087,24991
2088,22797
2089,22491
2090,22422
2091,24482
2092,22583
2093,22320
2094,22521
2095,24146
2096,22774
2097,22234
2098,22882
2099,24415
2100,22398
2101,22473
2102,22823
2103,24037
2104,22968
2105,22676
2106,23593
2107,23492
2108,22487
2109,22436
2110,23872
2111,23830
2112,22241
2113,22862
2114,24120
2115,23403
2116,22370
2117,22312
2118,24145
2119,22667
2120,22746
2121,22047
2122,24144
2123,23014
2124,23036
2125,22537
2126,24358
2127,23077
2128,22315
2129,22500
2130,24696
2131,22988
2132,22118
2133,22269
2134,24646
2135,23047
2136,22424
2137,28544
2138,23591
2139,22702
2140,25052
2141,22701
2142,22377
2143,23618
2144,23704
2145,22469
2146,22369
2147,24220
2148,23424
2149,22655
2150,22391
2151,37643
2152,26071
2153,42865
2154,33380
2155,43529
2156,24957
2157,42047
2158,31776
2159,24210
2160,24214
2161,22757
2162,22806
2163,24392
2164,26789
2165,22808
2166,22590
2167,24785
2168,23351
2169,23038
2170,22751
2171,24812
2172,23322
2173,22641
2174,22817
2175,24719
2176,23223
2177,22816
2178,22947
2179,24633
2180,23067
2181,22780
2182,22695
2183,24902
2184,22832
2185,22842
2186,22690
2187,24891
2188,23208
2189,22910
2190,22931
2191,24801
2192,23039
2193,22829
2194,22858
2195,35555
2196,25937
2197,33055
2198,23255
2199,32829
2200,22552
2201,22329
2202,23188
2203,23639
2204,22349
2205,22403
2206,23324
2207,23416
2208,22346
2209,22095
2210,23511
2211,23561
2212,22366
2213,22513
2214,23710
2215,27945
2216,22661
2217,22108
2218,24470
2219,23138
2220,22297
2221,22199
2222,23956
2223,22778
2224,21900
2225,22001
2226,24043
2227,22618
2228,22630
2229,22402
2230,24625
2231,22389
2232,22165
2233,22266
2234,24342
2235,22639
2236,22033
2237,22607
2238,24343
2239,22705
2240,31984
2241,31336
2242,24687
2243,22361
2244,22284
2245,22884
2246,24197
2247,22438
2248,22183
2249,22615
2250,23965
2251,22817
2252,21848
2253,22818
2254,23842
2255,22605
2256,21915
2257,22484
2258,23934
2259,22247
2260,22076
2261,22854
2262,24138
2263,22410
2264,21921
2265,23475
2266,23644
2267,22365
2268,21859
2269,22799
2270,23955
2271,22216
2272,22425
2273,23234
2274,23410
2275,22177
2276,24396
2277,23924
2278,23355
2279,22177
2280,22076
2281,23583
2282,23118
2283,22070
2284,22272
2285,24001
2286,23076
2287,22119
2288,22037
2289,24050
2290,22562
2291,22170
2292,22003
2293,23652
2294,23401
2295,22242
2296,22227
2297,23663
2298,23103
2299,22149
2300,22215
2301,24318
2302,22765
2303,22801
2304,22072
2305,24054
2306,22704
2307,22075
2308,25249
2309,24371
2310,22668
2311,21923
2312,22011
2313,24458
2314,22527
2315,22210
2316,22053
2317,24964
2318,32838
2319,31687
2320,22935
2321,23985
2322,21977
2323,21991
2324,23268
2325,23813
2326,22296
2327,22249
2328,22562
2329,23942
2330,22255
2331,22880
2332,22583
2333,23704
2334,22130
2335,22306
2336,23248
2337,23653
2338,22314
2339,22236
2340,25492
2341,23476
2342,22174
2343,22479
2344,23867
2345,23609
2346,22017
2347,22482
2348,23779
2349,23241
2350,22204
2351,22177
2352,24158
2353,22783
2354,22451
2355,22046
2356,24019
2357,22859
2358,21930
2359,22413
2360,23724
2361,23032
2362,22167
2363,21956
2364,23684
2365,22830
2366,22495
2367,22122
2368,23838
2369,22699
2370,22137
2371,22096
2372,25859
2373,22842
2374,21879
2375,37073
2376,37620
2377,23777
2378,31719
2379,22495
2380,24369
2381,22755
2382,22348
2383,22778
2384,24224
2385,22789
2386,21875
2387,23334
2388,23729
2389,22451
2390,22341
2391,22891
2392,23603
2393,22227
2394,22191
2395,23050
2396,23580
2397,22150
2398,21964
2399,23264
2400,23847
2401,22308
2402,22193
2403,23374
2404,24121
2405,22608
2406,22367
2407,23670
2408,23355
2409,22337
2410,22328
2411,24059
2412,22706
2413,22613
2414,21951
2415,23862
2416,22973
2417,22363
2418,22296
2419,23759
2420,23084
2421,22375
2422,22303
2423,24036
2424,22868
2425,21929
2426,21975
2427,24360
2428,22667
2429,22123
2430,22207
2431,24148
2432,22873
2433,22170
2434,22517
2435,24247
2436,22773
2437,22159
2438,22333
2439,24425
2440,22161
2441,22605
2442,22001
2443,24426
2444,22357
2445,22526
2446,22734
2447,24332
2448,22410
2449,22243
2450,22525
2451,25061
2452,22254
2453,22476
2454,22709
2455,23980
2456,22336
2457,22542
2458,23152
2459,23688
2460,22387
2461,21877
2462,23009
2463,23604
2464,22392
2465,22219
2466,22842
2467,23966
2468,21899
2469,22147
2470,23216
2471,23627
2472,22106
2473,22245
2474,23644
2475,23827
2476,22519
2477,22305
2478,23899
2479,23151
2480,21902
2481,22555
2482,23565
2483,23428
2484,22453
2485,22211
2486,24199
2487,23021
2488,22764
2489,22228
2490,24233
2491,22865
2492,22512
2493,22192
